smiles,RF_pred_proba,GCN_pred_proba,combo_mean,mw,clogP,tpsa,hbd,hba,rotb,pains,scaffold,novel_scaffold,nn_tanimoto_to_train,keep
C#CC=CC=CCC(=O)NCCN1[S-]C(N)=NC(N)=BC1=[N+]=C=CC1=CC[S+]1,0.89935896611347,0.7750042676925659,0.837181616903018,411.34500000000014,-1.7542999999999958,110.84,3,6,7,False,B1=CN=C[S-]NC1=[N+]=C=CC1=CC[S+]1,True,0.14150943396226415,True
NC1=NNC=BC1=CC1CNCC=CC=C1CNC(=O)CC=CF,0.941400038917654,0.7317043542861938,0.8365521966019238,329.18800000000005,-0.09889999999999954,91.53999999999999,4,5,5,False,B1=CNN=CC1=CC1C=CC=CCNC1,True,0.1702127659574468,True
Cl.NC1=[N+]C(N)C#SC=C1[B-]=CCNC=CC=C1[S+][B-]OC1=O,0.8976337974881289,0.773349404335022,0.8354916009115754,367.48100000000017,-1.3994,104.47,3,7,5,False,O=C1O[B-][S+]C1=CC=CNCC=[B-]C1=CS#CC[N+]=C1,True,0.1111111111111111,True
NC=B[P-]1N=C(N)[S-]N(CCN[B+]C(=O)C2C=CC=CC2)C1=C[N+]=C=CC1=CCC1,0.946336053510252,0.7234241366386414,0.8348800950744466,437.10700000000026,0.29730000000000145,110.83999999999997,3,8,9,False,O=C([B+]NCCN1[S-]C=N[PH-]C1=C[N+]=C=CC1=CCC1)C1C=CC=CC1,True,0.12745098039215685,True
C=CSCNC1NCC=C=[PH]=C=C(N)N=CC=COCC=CC1=O,0.9186983037926292,0.7503015995025635,0.8344999516475964,364.4110000000001,0.9028999999999998,88.74000000000001,3,7,4,False,O=C1C=CCOC=CC=NC=C=[PH]=C=CCNC1,True,0.11320754716981132,True
CC=C=[O+]C1C=C=CC=C1NC(=O)[C-]NCCC(P)c1cc(N)nc(N)n1,0.9168115536310192,0.7507882118225098,0.8337998827267645,385.38800000000015,0.6126899999999997,130.25,4,6,8,False,O=C([C-]NCCCc1ccncn1)NC1=CC=C=CC1,True,0.18181818181818182,True
CC=CC#[SH]=C=CC=CNC(=O)[C-]NCCC(P)c1cc(N)nc(N)n1,0.909663486249726,0.7536830306053162,0.831673258427521,390.45300000000015,1.1636899999999997,118.95,5,6,8,False,c1cncnc1,True,0.17346938775510204,True
CC(=C=CCN)CB1C[S-]=C(N)N(N)N1CNC=[S-]C=O,0.9245429844033842,0.7362228631973267,0.8303829238003555,328.27600000000007,-2.3081999999999967,113.63999999999999,4,8,7,False,B1C[S-]=CNN1,True,0.09876543209876543,True
C=C1CC=C[C+](CCNC(=O)C=CC=CC)[P-]([N+]Nc2nbcc(N)n2)C1,0.9178600914996282,0.7410572171211243,0.8294586543103762,382.2170000000001,2.41179,107.03,3,5,8,False,C=C1CC=C[CH+][P-]([N+]Nc2nbccn2)C1,True,0.15555555555555556,True
CN=BCC(=O)NCCC1=C=CC(CNC2=CC=[P-]N=[C+]CN=C(N)C2)B1,0.92198431812823,0.7366852164268494,0.8293347672775396,381.0180000000002,0.5518000000000007,104.22999999999999,3,6,8,False,B1C=C=CC1CNC1=CC=[P-]N=[C+]CN=CC1,True,0.1958762886597938,True
C=CC=C1C(C)CCNC(=O)CC=[C+]C=CC=C=CN1CNNc1ccnc(N)n1,0.901367519616656,0.7571070194244385,0.8292372695205472,406.51400000000007,2.4351899999999995,108.2,4,7,5,False,C=C1CCCNC(=O)CC=[C+]C=CC=C=CN1CNNc1ccncn1,True,0.1651376146788991,True
C=CNCC1=CCc2ccccc2CC(=O)NCCC(P)C1=CC=Cc1cc(N)nc(N)n1,0.917892704019468,0.7383480072021484,0.8281203556108081,462.5380000000002,2.7889,118.95,4,6,5,False,O=C1Cc2ccccc2CC=CC(=CC=Cc2ccncn2)CCCN1,True,0.2,True
C=CNCC=CC=CC=C=S=BNCC(=O)N1CC=C1CC1CC(N)=NBN=N1,0.9370278062221964,0.7181403040885925,0.8275840551553945,409.13700000000017,0.6106000000000009,107.47,3,6,10,False,B1N=CCC(CC2=CCN2)N=N1,True,0.12962962962962962,True
C=BCC=CC=C(C=C=[N+]1C=CB=C(N)N=C1N)CNC(=O)c1ccccc1,0.931303948214872,0.7213050127029419,0.8263044804589069,370.05400000000003,0.24170000000000208,96.50999999999999,3,4,7,False,C=C(C=C=[N+]1C=CB=CN=C1)CNC(=O)c1ccccc1,True,0.18823529411764706,True
NC1=CC=C(N2CC=C(CNC(=O)C=CC3CCOCO3)CC2)CC=NNC=N1,0.944667523036694,0.7068346738815308,0.8257510984591123,400.48300000000023,0.7453000000000014,113.57000000000001,3,8,5,False,O=C(C=CC1CCOCO1)NCC1=CCN(C2=CC=CN=CNN=CC2)CC1,True,0.14018691588785046,True
CCNCCC1[P+]C(N)=NNC=S=NC=C1[O+]C=CN[N+]C=CC(=O)CC,0.913300365409716,0.7351230978965759,0.8242117316531459,411.4720000000002,1.0906000000000002,129.29999999999998,4,8,11,False,C1=CN=S=CNN=C[P+]C1,True,0.12962962962962962,True
NCC=C=C(C=C[P+]BC1NON(N)C(N)=[S-]1)CCNC(=O)C1CC=CC=[P+]1,0.9218733936488024,0.7263757586479187,0.8241245761483604,438.24300000000017,-0.5409999999999981,131.66,5,8,9,False,C=C(C=C[P+]BC1NONC=[S-]1)CCNC(=O)C1CC=CC=[P+]1,True,0.14414414414414414,True
NC1=NOC=BC1=CCCNCCCC(=O)SC=CF,0.9261796816219576,0.7220115065574646,0.824095594089711,297.16399999999993,1.097,76.71000000000001,2,6,8,False,C=C1B=CON=C1,True,0.15789473684210525,True
C=C1CC(C)CCNC(=O)C=[C+][N-]CC=C=C=[N+]1C=CNc1ccnc(N)n1,0.903764316044562,0.7421251535415649,0.8229447347930634,378.4600000000001,2.08579,110.03999999999999,3,5,3,False,C=C1CCCCNC(=O)C=[C+][N-]CC=C=C=[N+]1C=CNc1ccncn1,True,0.14736842105263157,True
Nc1nccc(NC=CN2C#CC=CC=C=NCC(=O)NCCCOC2)n1,0.9196162485657526,0.725174069404602,0.8223951589851773,367.4130000000002,0.4808999999999999,117.75999999999999,3,8,3,False,O=C1CN=C=CC=CC#CN(C=CNc2ccncn2)COCCCN1,True,0.13725490196078433,True
B=CC(C=O)=CC=CC1=NC(N)=NC(C)=S(CN[N-]C)C=C=[P+]S1.Cl,0.913101500869846,0.7310075759887695,0.8220545384293078,414.7129999999999,1.9129999999999998,93.94,2,6,7,False,C1=C[SH]=CN=CN=CS[P+]=1,True,0.1282051282051282,True
CN=BCC(=O)NCCC1=C=CC(CNC2=CC#[B-]N=[C+]CN=C(N)C2)B1,0.9011397262574988,0.7397783994674683,0.8204590628624835,359.8480000000002,-0.5331999999999988,104.22999999999999,3,6,8,False,[B-]1#CC=C(NCC2BC=C=C2)CC=NC[C+]=N1,True,0.1836734693877551,True
B#CC(=CC=CCNC=C1C=[P-]N=[C+]CNN=C(N)C1)CCNC(=O)C1CCCCC1,0.9151383400213208,0.7254130840301514,0.8202757120257361,437.3170000000004,2.033499999999999,103.9,4,6,8,False,O=C(NCCC=CC=CCNC=C1C=[P-]N=[C+]CNN=CC1)C1CCCCC1,True,0.25773195876288657,True
B=CC(C=O)=CC=C1C=C=CC([B+]CN[N-])CC(C)N=C(N)C1.Cl,0.9237196868342666,0.7142596244812012,0.8189896556577339,343.4560000000001,1.2064999999999997,89.78,2,4,6,False,C=C1C=C=CCCCN=CC1,True,0.12643678160919541,True
[C-]C1=CC=C(N2CCC2=C(C)CNC(=O)C=CC2=CCOCO2)[S-]CC=NNC=[P-]1,0.9068766855195094,0.7292798757553101,0.8180782806374097,443.4890000000002,2.2175900000000004,75.19000000000001,2,7,5,False,O=C(C=CC1=CCOCO1)NCC=C1CCN1C1=CC=C[P-]=CNN=CC[S-]1,True,0.1206896551724138,True
NC1=NOC=BC1=CCCNCC=CCC(=O)SC=CF,0.928529029182266,0.7054683566093445,0.8169986928958053,309.17499999999995,1.2631000000000001,76.71000000000001,2,6,8,False,C=C1B=CON=C1,True,0.15730337078651685,True
NC1=NNS[P-]C=C(CCNC(=O)C2=CC=C=[O+]2)OC=CCNC=CPCC1,0.9397947026687576,0.6940333843231201,0.8169140434959389,439.4180000000002,2.1995999999999993,112.07,4,7,4,False,O=C(NCCC1=C[P-]SNN=CCCPC=CNCC=CO1)C1=CC=C=[O+]1,True,0.1743119266055046,True
C=CC=[P+]C1CCNC(=O)CPC=[C+][C+]C=CC=C=C=[N+](C=CNc2ccnc(N)n2)C1,0.9003096738171955,0.7331770658493042,0.8167433698332498,464.45000000000016,2.7911799999999998,95.94,3,5,5,False,O=C1CPC=[C+][C+]C=CC=C=C=[N+](C=CNc2ccncn2)CCCCN1,True,0.12931034482758622,True
C=CCC[B+]CC(=O)NCCC1=CC=CCC2C=C(N)N=CN1N=C[SH]=C[N+]2,0.9454106999720544,0.6868332624435425,0.8161219812077984,398.345,1.7389,97.18,3,5,8,False,C1=CCC2C=CN=CN(C=C1)N=C[SH]=C[N+]2,True,0.1553398058252427,True
CC(=C=CCN)C#[P-]1C[S-]=C(N)N(N)N1CNC(=O)Cc1ccccc1,0.907409625196627,0.7244962453842163,0.8159529352904217,391.4610000000001,0.21150000000000313,113.63999999999999,4,7,5,False,O=C(Cc1ccccc1)NCN1NC=[S-]C[P-]1,True,0.24705882352941178,True
C=CNC=[C+]C=C1C=CC=CC1=NCC(=O)N1CC=C1Cc1cc(N)nc(N)n1,0.9051831198879082,0.7263416647911072,0.8157623923395076,388.45500000000015,1.4529899999999998,122.52,3,7,7,False,C=C1C=CC=CC1=NCC(=O)N1CC=C1Cc1ccncn1,True,0.18681318681318682,True
C[C+]C=CCC(=O)NCCC(=C=CN)C=CCB1C[S-]=C(N)N(N)N1,0.9112672241638224,0.7197103500366211,0.8154887871002217,361.3040000000001,-0.5526099999999969,122.42999999999999,5,7,9,False,B1C[S-]=CNN1,True,0.13541666666666666,True
NC1=CC=C2C=CC=NN(C=N1)C(CCNC(=O)C1CCCCC1)=CC=CC=[P+]2,0.9385062404007222,0.6911880970001221,0.8148471687004222,409.4740000000002,3.8450000000000024,83.07999999999998,2,5,4,False,O=C(NCCC1=CC=CC=[P+]C2=CC=CN=CN1N=CC=C2)C1CCCCC1,True,0.3023255813953488,True
B#CC(=CC=CCNC=C1C=[P-]N=[C+]CNN=C(N)C1)CCNC(=O)CC1BCCCC1,0.9198720092457502,0.7088444232940674,0.8143582162699088,449.1370000000004,1.6704999999999994,103.9,4,6,9,False,O=C(CC1BCCCC1)NCCC=CC=CCNC=C1C=[P-]N=[C+]CNN=CC1,True,0.1743119266055046,True
CNCC=CC=C(C=C=[N+]1C=CB=C(N)N=C1N)CNC(=O)c1ccccc1,0.9120530696915036,0.7132061719894409,0.8126296208404723,375.26500000000004,-0.09339999999999704,108.53999999999999,4,5,7,False,C=C(C=C=[N+]1C=CB=CN=C1)CNC(=O)c1ccccc1,True,0.2,True
C[C-]CC1=C=C(CCNC(=O)CC=C2C=CCN=C2)[N+]=C1C1BC=C(N)CNN=C1,0.913234310115012,0.709557056427002,0.811395683271007,402.3110000000001,0.754790000000001,105.97,3,6,8,False,O=C(CC=C1C=CCN=C1)NCCC1=C=CC(C2BC=CCNN=C2)=[N+]1,True,0.18018018018018017,True
C=C[S-]C=CC(=O)[P+]CCC1N(CC)CC=CN2C=CC=[N+]N=S1N=C(N)C2,0.9076350731189672,0.7147431969642639,0.8111891350416155,437.55500000000006,1.9894,88.39,1,8,8,False,C1=CN2C=CCNCS(=N[N+]=C1)N=CC2,True,0.15,True
[B+]=C=CC[P-]C(=O)NC#CCCNCCC1=C=CNN=C1N,0.9203371674721073,0.7011265754699707,0.810731871471039,313.10999999999996,0.0131000000000005,91.54,4,5,8,False,C1=CC=NNC=1,True,0.15625,True
[N+]=C=CC1=CC=CCNC=C1[PH]1B=C(N)N=C(N)N1CCNC(=O)Cc1ccccc1,0.9013117645855084,0.7192028760910034,0.8102573203382559,433.2650000000002,-0.2766999999999966,131.07,4,6,7,False,O=C(Cc1ccccc1)NCCN1C=NC=B[PH]1C1=CNCC=CC=C1,True,0.25806451612903225,True
C#CC=CC=CCC(=O)NCC(=C=CCN)C#[P-]=CCB1C[S-]=C(N)N(N)N1,0.9014487568640224,0.7181905508041382,0.8098196538340803,415.29200000000014,-0.6605999999999967,122.42999999999999,5,7,8,False,B1C[S-]=CNN1,True,0.11009174311926606,True
B#CC(=C=C1C=CCNC2=CC=[P-]N=[C+]C1N=C(N)C2)CCNCC=O,0.8984245394051857,0.7197442054748535,0.8090843724400196,364.17800000000017,0.5284,91.87,3,6,5,False,C=C1C=CCNC2=CC=[P-]N=[C+]C1N=CC2,True,0.14285714285714285,True
CC1=NCC=CC1=CCC(=O)NCC1=C=CC[C-]CC1CB1C=NNC[B+]C(N)=C1,0.931586622044348,0.6819665431976318,0.8067765826209898,400.1240000000001,1.64659,91.86999999999999,3,5,6,False,O=C(CC=C1C=CCN=C1)NCC1=C=CC[C-]CC1CB1C=C[B+]CNN=C1,True,0.15151515151515152,True
CC=C=[O+]C1C=C=PC=C1NC(=O)[C-]NCCC(P)c1cc(N)nc(N)n1,0.907791474963856,0.7053202390670776,0.8065558570154667,403.34300000000013,0.7623899999999997,130.25,4,6,8,False,O=C([C-]NCCCc1ccncn1)NC1=CP=C=CC1,True,0.18085106382978725,True
NC1=CC=C2C=CC=NN(C=N1)C(CCNC(=O)C1CCCCC1)=CC=CCN2,0.9483588837721618,0.664317786693573,0.8063383352328675,394.52300000000025,2.6862000000000004,95.10999999999999,3,6,4,False,O=C(NCCC1=CC=CCNC2=CC=CN=CN1N=CC=C2)C1CCCCC1,True,0.2988505747126437,True
NC1=BC(=C[N+]=C=CC2=CCC[S-]2N)N(CCNC(=O)Cc2ccccc2)C(N)=N1,0.9106780466705774,0.7006101608276367,0.8056441037491071,422.3470000000001,-1.1338999999999952,136.85999999999999,4,8,7,False,O=C(Cc1ccccc1)NCCN1C=NC=BC1=C[N+]=C=CC1=CCC[SH-]1,True,0.26666666666666666,True
C=CPC1C#[B-]CC(N)=NNS[P-]C=C(CCNC(=O)C2=CC=C=[O+]2)COCC=CCN1,0.9460039256478812,0.6648479700088501,0.8054259478283656,490.29500000000036,1.9745999999999997,112.07,4,7,6,False,O=C(NCCC1=C[P-]SNN=CC[B-]#CCNCC=CCOC1)C1=CC=C=[O+]1,True,0.17094017094017094,True
Nc1nc2cc(n1)NC=CNc1ccc(CCNC(=O)Cc3ccccc3)cc1C=C2,0.915065456031977,0.694063127040863,0.80456429153642,412.4970000000001,3.4392000000000023,104.96000000000001,4,6,5,False,O=C(Cc1ccccc1)NCCc1ccc2c(c1)C=Cc1cc(ncn1)NC=CN2,True,0.4383561643835616,True
C#CC=CC=CCC(=O)NCC([B+]CCB=[S-]C1N[N+]N([N+])C(N)=[S-]1)=C=CCN,0.8986189630353547,0.70808345079422,0.8033512069147873,427.17700000000013,-1.7857999999999965,132.81,4,7,11,False,C1=[S-]CN[N+]N1,True,0.10434782608695652,True
NC1=CC=C(N2CC=C(CCNC(=O)C=CC3=CCCCO3)CC2)CC=NNC=N1,0.942337781578868,0.6643124222755432,0.8033251019272056,410.5220000000002,2.0667,104.34,3,7,6,False,O=C(C=CC1=CCCCO1)NCCC1=CCN(C2=CC=CN=CNN=CC2)CC1,True,0.1651376146788991,True
C=CCC[B+]CC(=O)NCCC=[P+]C1B=[O+]CC2CC=C(N)N=CN1N[SH]=C[N+]2,0.9457640313183648,0.6591726541519165,0.8024683427351407,433.11600000000004,0.3925000000000019,108.15,4,5,9,False,B1=[O+]CC2CC=CN=CN(C1)N[SH]=C[N+]2,True,0.14018691588785046,True
C=CCCCC(=O)NCC1CCC2C=CC=PNN1C=NC(N)=C2,0.9386172924861188,0.6662113070487976,0.8024142997674582,347.403,2.1056999999999997,82.75,3,5,6,False,C1=CC2C=CN=CN(CCC2)NP=C1,True,0.14893617021276595,True
C=C(C)[B+]CCNC(=O)CC1=NC=NC(N)=CC=CC([O+])CNCC=CN1,0.910818697487268,0.6931031942367554,0.8019609458620116,370.2660000000001,0.43750000000000167,123.80000000000001,4,6,6,False,C1=CCCNCC=CNC=NC=NC=C1,True,0.17525773195876287,True
C=CCC[B+]CC(=O)NCCC1=CC=CCC2C=C(N)N=CN1N=CP=C[N+]2,0.9494633425109168,0.6544142365455627,0.8019387895282397,396.244,2.2196,97.18,2,5,8,False,C1=CCC2C=CN=CN(C=C1)N=CP=C[N+]2,True,0.1553398058252427,True
CC[P-](C)CNC(=O)Cc1ccccc1CSC1=CC=CC(N)=N[B-]C1,0.9087177552583904,0.6927824020385742,0.8007500786484822,386.29000000000013,3.516000000000002,67.48,2,4,8,False,[B-]1CC(SCc2ccccc2)=CC=CC=N1,True,0.22093023255813954,True
N=BCCC(=O)NCCC([P-])=C=C1C=CCNC=C2C=[P-]N=[C+]C1N=C(N)NC2,0.923637230663051,0.6771535277366638,0.8003953791998575,426.1900000000001,1.5283699999999998,127.75,5,7,6,False,C=C1C=CCNC=C2C=[P-]N=[C+]C1N=CNC2,True,0.16666666666666666,True
CC=[P-]CC=[PH]C#P(O)NSC1CNc2ncc(c(N)n2)NC1,0.9088211354567444,0.6894479393959045,0.7991345374263245,389.3220000000001,1.9724999999999995,108.12,5,8,4,False,c1nc2ncc1NCCCN2,True,0.16494845360824742,True
C=CCC[B+]CC(=O)NCCC1C=[N+]=CCC2C=C(N)N=CN1N=C[SH]=C[N+]2,0.9412620674425278,0.65700364112854,0.7991328542855339,400.34100000000007,-0.12379999999999641,111.28,3,5,8,False,C1=CC2CC=[N+]=CCN(C=N1)N=C[SH]=C[N+]2,True,0.13333333333333333,True
C=CCCCCC(=O)NCC1CCC2C=CC=PNN1C=NC(N)=C2,0.9386172924861188,0.6564094424247742,0.7975133674554464,361.43000000000006,2.4958,82.75,3,5,7,False,C1=CC2C=CN=CN(CCC2)NP=C1,True,0.14736842105263157,True
NC1=BC(=CC2CNCC=CC=C2CCNC(=O)CC=CF)BC(N)=N1,0.9420345357272252,0.6513861417770386,0.7967103387521319,355.035,-0.5754999999999979,105.53,4,5,6,False,B1=CN=CBC1=CC1C=CC=CCNC1,True,0.1875,True
C=CCC[B+]CC(=O)NCCC1=CC=CC2CC=C(N)N=CN1N=C=C[N+]2,0.9508587898399332,0.6414990425109863,0.7961789161754598,364.26200000000006,1.6688,97.18,2,5,8,False,C1=C[N+]C2C=CC=CN(C=NC=CC2)N=1,True,0.1717171717171717,True
CCNC1CC[P+]C(N)=N[SH]=NC=C1[O+]C=C=[C-][C-]C=CC(=O)CC,0.9214191781244548,0.669723391532898,0.7955712848286763,378.4380000000002,2.48918,91.13999999999999,3,6,8,False,C1=CN=[SH]N=C[P+]CCC1,True,0.1553398058252427,True
C=CC1=CC(C)CCNC(=O)C=[C+][N-]CC=C=C=[N+]1C=CNc1ccnc(N)n1,0.8974715634753433,0.6899579763412476,0.7937147699082954,390.47100000000006,2.2518899999999995,110.03999999999999,3,5,4,False,O=C1C=[C+][N-]CC=C=C=[N+](C=CNc2ccncn2)C=CCCCN1,True,0.13761467889908258,True
CCCC=CNC=BC1=CN=S=CNN=C(N)C[N+]1CCNC(=O)C=CC=C=S,0.9090977729693334,0.6763663291931152,0.7927320510812244,431.4000000000002,0.021200000000003494,109.80000000000001,4,8,10,False,C1=C[NH+]CC=NNC=S=N1,True,0.12280701754385964,True
C=CCC[B+]CC(=O)NCCC=[P+]C1B=[O+]CCC2C=C(N)N=CN1N=C[SH]=C[N+]2,0.9446123674834108,0.6401408314704895,0.79237659947695,445.12700000000007,0.9162000000000001,108.47999999999999,3,5,9,False,B1=[O+]CCC2C=CN=CN(C1)N=C[SH]=C[N+]2,True,0.13392857142857142,True
C=CNC1C=c2ccccc2=NCC(=O)NCCC(P)C1=CC=C1C[P-]C(N)C(N)=N1,0.8983942440368222,0.6846256852149963,0.7915099646259093,455.46300000000014,0.364100000000001,117.89,4,6,3,False,O=C1CN=c2ccccc2=CCC(=CC=C2C[P-]CC=N2)CCCN1,True,0.1375,True
C=CP(NCC=CC1=CC(CCNC(=O)C2=CC=C=[O+]2)=C=[N+][P-]1)N1CC=CC(N)=N1,0.9344917425882284,0.6482304930686951,0.7913611178284619,440.3840000000001,1.7495,108.14999999999999,3,6,10,False,O=C(NCCC1=C=[N+][P-]C(C=CCNPN2CC=CC=N2)=C1)C1=CC=C=[O+]1,True,0.14782608695652175,True
C[C-]CC=C=C(CCCNC(=O)CC=C1C=CCN=C1)[N+]=C1C=NNCC(N)=CC1,0.9222776957533924,0.6603286266326904,0.7913031611930414,406.53400000000016,1.96869,105.97,3,6,9,False,C=C(CCCNC(=O)CC=C1C=CCN=C1)[N+]=C1C=NNCC=CC1,True,0.14432989690721648,True
C=CNCC=CC=CC=C=S=BNCC(=O)N1CC=C1CC=C1CC(N)=NBN=N1,0.9361655294162564,0.6431977152824402,0.7896816223493484,421.1480000000002,1.1259000000000003,107.47,3,6,10,False,B1N=CCC(=CCC2=CCN2)N=N1,True,0.1368421052631579,True
CC(CC(=O)C=CC=C1CO[S+]CO1)=C1CCN1C1=CC=C[C-][P-]=CNN=CCC1,0.8989799017093656,0.6791404485702515,0.7890601751398085,443.50900000000007,3.9212900000000026,63.160000000000004,1,7,5,False,O=C(C=CC=C1CO[S+]CO1)CC=C1CCN1C1=CC=C[C-][P-]=CNN=CCC1,True,0.13,True
C=C[PH]=C1[S-]NCC=C(C=CCC#[P+]NC(=O)C2=CC=C=[O+]2)[P-]1NC1C=C=[N+]C(N)=N1,0.9172721629636834,0.6590819358825684,0.7881770494231259,489.3980000000002,1.287,116.94,4,7,6,False,O=C(N[P+]#CCC=CC1=CCN[S-]C(=[PH])[P-]1NC1C=C=[N+]C=N1)C1=CC=C=[O+]1,True,0.10377358490566038,True
CNCC=CC(C)=[N+]N1C=CB=C(N)N=C1NCNC(=O)c1ccccc1,0.9296933970703336,0.6463119387626648,0.7880026679164991,365.2500000000001,-0.6560999999999966,108.88,4,7,7,False,O=C(NCNC1=NC=BC=CN1)c1ccccc1,True,0.23076923076923078,True
CNCC=CC=C=BSC=C=[N+]N1C=CB=C(N)N=C1NCNC(=O)c1ccccc1,0.9069887474269896,0.666552722454071,0.7867707349405304,431.14300000000014,-0.623899999999997,108.88,4,8,9,False,O=C(NCNC1=NC=BC=CN1)c1ccccc1,True,0.20388349514563106,True
Nc1nc(N)c2c(n1)C=Cc1cc(CCNC(=O)Cc3ccccc3)ccc1CNC=C2,0.920494948689114,0.6520748138427734,0.7862848812659438,426.5240000000001,2.7867000000000006,118.94999999999999,4,6,5,False,O=C(Cc1ccccc1)NCCc1ccc2c(c1)C=Cc1ncncc1C=CNC2,True,0.47297297297297297,True
CCCC=CNC[O+]=BC1=CN=CNN=C(N)OC[N+]1CCC(=O)C=CC=C=S,0.9069629764595474,0.6645619869232178,0.7857624816913826,417.32400000000024,0.877200000000001,118.30000000000001,3,9,11,False,C1=C[NH+]COC=NNC=N1,True,0.12,True
NC1=CC2=CC=CC=NN(C=N1)C(CCNC(=O)C1CCCCC1)=C=CC=[P+]2,0.928405648618744,0.6418319344520569,0.7851187915354005,395.4470000000002,3.443900000000002,83.07999999999998,2,5,4,False,O=C(NCCC1=C=CC=[P+]C2=CC=CC=NN1C=NC=C2)C1CCCCC1,True,0.29545454545454547,True
C=CNC1C=CCc2ccccc2CC(=O)N=CCPC1=CC=Cc1cc(N)nc(N)n1,0.9169685523706196,0.6499699354171753,0.7834692438938975,446.4950000000001,3.2706999999999997,119.28,3,6,4,False,O=C1Cc2ccccc2CC=CCC(=CC=Cc2ccncn2)PCC=N1,True,0.16853932584269662,True
C=CC=CC#[S+]CNNC1CC2=C=[S+]C=C[P+]N1CC=NCC(N)=CC=BC[N+]2,0.9046362768141848,0.6603807210922241,0.7825084989532044,443.37100000000027,0.5492000000000014,79.78,3,5,4,False,B1=CC=CCN=CCN2CCC(=C=[S+]C=C[P+]2)[N+]C1,True,0.11504424778761062,True
C=CC[B+]CC(=O)NCCC1=CC=CC2C=CC=PC=NN1CC(N)=C2,0.948202906102893,0.6165755391120911,0.782389222607492,367.22200000000015,2.6955,70.72,2,4,7,False,C1=CC2C=CC=PC=NN(C=C1)CC=C2,True,0.18085106382978725,True
NC1=NNCC2=CNC=C(CCC2)C1CCNC(=O)C=CC=C=S,0.9136171256223068,0.6480164527893066,0.7808167892058068,345.472,1.2365999999999997,91.53999999999999,4,6,5,False,C1=NNCC2=CNC=C(C1)CCC2,True,0.17204301075268819,True
B#CC([B+]NCC=O)=C=C1C=CCNC2=CC=[P-]N=[C+]C1N=C(N)C2,0.9071434871225722,0.653315544128418,0.780229515625495,346.9360000000001,-0.2849999999999995,91.86999999999999,3,6,4,False,C=C1C=CCNC2=CC=[P-]N=[C+]C1N=CC2,True,0.14130434782608695,True
NC1=CC2=CC=CC=NN(C=N1)C(CCNC(=O)C1CCCCC1)=CC=CC2,0.9310475763768288,0.6287582516670227,0.7799029140219258,379.5080000000002,3.529200000000002,83.07999999999998,2,5,4,False,O=C(NCCC1=CC=CCC2=CC=CC=NN1C=NC=C2)C1CCCCC1,True,0.30952380952380953,True
B#CCC=CCNC=C1C=[P-]N=[C+]CNN=C(N)C1CCNC(=O)CC1BCCCC1,0.9173735039916396,0.6412239074707031,0.7792987057311713,437.1260000000004,1.3602999999999998,103.9,4,6,9,False,C=C1C=[P-]N=[C+]CNN=CC1CCNC(=O)CC1BCCCC1,True,0.20388349514563106,True
C=CC=C1C(C)CCNC(=O)CC=[C+]C=CC=C=CN1C=CNc1ccnc(N)n1,0.9091312701760011,0.648917019367218,0.7790241447716096,403.51000000000005,3.4442900000000005,96.17,3,6,4,False,C=C1CCCNC(=O)CC=[C+]C=CC=C=CN1C=CNc1ccncn1,True,0.16822429906542055,True
C=CCC(=O)NCCC(P)=NC(C=[P-]C=Cc1ccccc1)=CC1=CCC(N)=NCN1,0.9234695844389774,0.6336660385131836,0.7785678114760806,453.46700000000016,3.837500000000002,91.87,3,5,10,False,C(=CC1=CCC=NCN1)C=[P-]C=Cc1ccccc1,True,0.19387755102040816,True
CC1C=C(C=C=[N+]C=C2B=C(N)N=C(N)N2CCNC(=O)Cc2ccccc2)[S-]1,0.9078406771622792,0.6475440263748169,0.7776923517685481,406.3240000000001,-0.5448999999999973,110.84,3,7,7,False,O=C(Cc1ccccc1)NCCN1C=NC=BC1=C[N+]=C=CC1=CC[S-]1,True,0.2696629213483146,True
CCCC=CNC[O+]=BC=C1N=S=CNN=C(N)OC[N+]1CCC(=O)C=CC=C=S,0.9122887254426282,0.6424386501312256,0.7773636877869269,449.3910000000003,0.8748000000000012,118.30000000000001,3,9,11,False,C=C1N=S=CNN=COC[NH+]1,True,0.11650485436893204,True
B#CC(=C=C1C=CCNC2=CC=[P-]N=[C+]S1=C(N)CC2)CCNCC=O,0.9294006862470416,0.6250312328338623,0.777215959540452,383.2460000000002,1.4651999999999998,79.50999999999999,3,5,5,False,C=C1C=CCNC2=CC=[P-]N=[C+]S1=CCC2,True,0.13333333333333333,True
CC=C(C)C=CC=CNC(=O)[C-]NCCC(P)c1cc(N)nc(N)n1,0.9092924266402788,0.645056962966919,0.7771746948035989,360.40200000000004,1.7279899999999995,118.95,4,6,9,False,c1cncnc1,True,0.18681318681318682,True
C=CCC[B+]CC(=O)NCCC=CC1=C=[S-]CC#[PH]C=C(N)N=CN1CBr,0.9376941518580996,0.6162946224212646,0.776994387139682,467.1820000000001,2.625000000000001,70.72,2,5,10,False,C1=CNC=NC=C[PH]#CC[S-]=1,True,0.15,True
